shape_id,route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
1-61-213,61-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381893,2,0,Sooke,1,1-61-213,1491,1,200,49,1
1-61-212,61-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381888,3,0,Langford to 50 Downtown,0,1-61-212,1743,0,100,43,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381974,4,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381905,5,0,Langford to 61 Sooke,1,1-50-135,7194,0,100,2,1
1-61-213,61-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381894,6,0,Sooke,1,1-61-213,1491,1,200,49,1
1-61-212,61-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381379,7,0,Langford to 50 Downtown,0,1-61-212,1743,0,100,43,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381960,8,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381907,9,0,Langford to 61 Sooke,1,1-50-135,7194,0,100,2,1
1-61-213,61-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381382,10,0,Sooke,1,1-61-213,1491,1,200,49,1
1-61-212,61-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381887,11,0,Langford to 50 Downtown,0,1-61-212,1743,0,100,43,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381966,12,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381805,13,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381991,14,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381901,15,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381971,16,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482039,aa3381368,17,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3382777,1,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381349,2,0,Langford to 61 Sooke,1,1-50-135,7194,0,100,2,1
1-61-213,61-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381389,3,0,Sooke,1,1-61-213,1491,1,200,49,1
1-61-212,61-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381388,4,0,Langford to 50 Downtown,0,1-61-212,1743,0,100,43,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381956,5,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381904,6,0,Langford to 61 Sooke,1,1-50-135,7194,0,100,2,1
1-61-213,61-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381381,7,0,Sooke,1,1-61-213,1491,1,200,49,1
1-61-212,61-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381390,8,0,Langford to 50 Downtown,0,1-61-212,1743,0,100,43,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381963,9,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381908,10,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381730,11,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381981,12,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3381365,13,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3382006,14,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482040,aa3382775,15,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-61-213,61-Victoria,ah1501-SATJAN15-Saturday-13,482041,aa3381395,1,0,Sooke,1,1-61-213,1491,1,200,49,1
1-61-212,61-Victoria,ah1501-SATJAN15-Saturday-13,482041,aa3381394,2,0,Langford to 50 Downtown,0,1-61-212,1743,0,100,43,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482041,aa3381915,3,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482041,aa3381350,4,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482041,aa3381984,5,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-50-135,50-Victoria,ah1501-SATJAN15-Saturday-13,482041,aa3381898,6,0,Langford via Goldstream,1,1-50-135,7194,0,100,2,1
1-50-136,50-Victoria,ah1501-SATJAN15-Saturday-13,482041,aa3381959,7,0,Downtown via Goldstream,0,1-50-136,6937,1,200,5,1
1-72-151,72-Victoria,ah1501-SATJAN15-Saturday-13,482041,aa3382291,8,0,Swartz Bay via Lochside,0,1-72-151,3297,1,200,20,1
1-72-150,72-Victoria,ah1501-SATJAN15-Saturday-13,482041,aa3382046,9,0,Downtown via Lochside,1,1-72-150,3297,0,100,19,1
1-70-170,70-Victoria,ah1501-SATJAN15-Saturday-13,482041,aa3382032,10,0,70X Swartz Bay Express,0,1-70-170,1519,0,100,48,1
1-70-171,70-Victoria,ah1501-SATJAN15-Saturday-13,482041,aa3382021,11,0,70X Downtown Express,1,1-70-171,1484,1,200,51,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382700,1,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3381940,2,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382704,3,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382714,4,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382707,5,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382719,6,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382691,7,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382663,8,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382667,9,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382658,10,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382669,11,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382653,12,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382685,13,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382632,14,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382678,15,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382637,16,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382697,17,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382642,18,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382698,19,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3382647,20,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3381917,21,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3381936,22,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3381920,23,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3381933,24,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3381923,25,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3381930,26,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482042,aa3381926,27,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382701,1,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382711,2,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382725,3,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382715,4,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382708,5,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382720,6,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382666,7,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382662,8,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382630,9,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382657,10,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382684,11,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382652,12,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382677,13,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382633,14,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382695,15,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382638,16,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382673,17,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382696,18,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382689,19,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482043,aa3382648,20,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382718,1,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382674,2,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382664,3,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382692,4,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382659,5,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382668,6,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382654,7,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382670,8,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382631,9,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382686,10,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382636,11,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382679,12,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382641,13,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382681,14,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382646,15,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482044,aa3382650,16,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3381939,1,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3381941,2,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382703,3,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382713,4,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382706,5,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382717,6,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382710,7,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382629,8,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382675,9,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382660,10,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382693,11,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382655,12,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382628,13,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382649,14,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382671,15,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382635,16,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382687,17,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382640,18,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382680,19,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382644,20,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382690,21,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3381937,22,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3381919,23,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3381934,24,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3381922,25,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3381931,26,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3381925,27,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382255,28,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3382256,29,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482045,aa3381928,30,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382721,1,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382702,2,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382712,3,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382705,4,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382716,5,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382709,6,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382665,7,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382682,8,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382661,9,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382683,10,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382656,11,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382676,12,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382651,13,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382694,14,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382634,15,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382672,16,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382639,17,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382688,18,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382643,19,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3382699,20,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3381938,21,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3381918,22,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-4-157,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3381935,23,0,Downtown via Hillside,1,1-4-157,7203,0,100,1,1
1-4-158,4-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3381921,24,0,UVic via Hillside,0,1-4-158,7103,1,200,3,1
1-11-115,11-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3381432,25,0,Tillicum Mall via Gorge,1,1-11-115,5404,1,200,11,1
1-11-117,11-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3381465,26,0,UVic via Uplands,0,1-11-117,5621,0,100,10,1
1-11-115,11-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3381742,27,0,Tillicum Mall via Gorge,1,1-11-115,5404,1,200,11,1
1-11-117,11-Victoria,ah1501-SATJAN15-Saturday-13,482046,aa3381745,28,0,UVic via Uplands,0,1-11-117,5621,0,100,10,1
1-27-150,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382727,1,0,Gordon Head,0,1-27-150,469,0,120,109,2
1-27-160,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382724,2,0,Downtown,1,1-27-160,3066,1,200,24,1
1-28-155,28-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382231,3,0,Majestic,0,1-28-155,3168,0,100,21,1
1-28-162,28-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382181,4,0,Downtown,1,1-28-162,2968,1,200,27,1
1-27-154,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382069,5,0,Gordon Head,0,1-27-154,3095,0,100,23,1
1-27-160,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382223,6,0,Downtown,1,1-27-160,3066,1,200,24,1
1-27-154,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382072,7,0,Gordon Head,0,1-27-154,3095,0,100,23,1
1-27-160,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382108,8,0,Downtown,1,1-27-160,3066,1,200,24,1
1-28-155,28-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382150,9,0,Majestic,0,1-28-155,3168,0,100,21,1
1-28-162,28-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382191,10,0,Downtown,1,1-28-162,2968,1,200,27,1
1-27-154,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382079,11,0,Gordon Head,0,1-27-154,3095,0,100,23,1
1-27-160,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382115,12,0,Downtown,1,1-27-160,3066,1,200,24,1
1-28-155,28-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382158,13,0,Majestic,0,1-28-155,3168,0,100,21,1
1-28-162,28-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382197,14,0,Downtown,1,1-28-162,2968,1,200,27,1
1-27-154,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382089,15,0,Gordon Head,0,1-27-154,3095,0,100,23,1
1-27-160,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382125,16,0,Downtown,1,1-27-160,3066,1,200,24,1
1-28-155,28-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382169,17,0,Majestic,0,1-28-155,3168,0,100,21,1
1-28-161,28-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382209,18,0,Beacon Hill via Menzies,1,1-28-161,1484,1,201,52,1
1-28-160,28-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382173,19,0,Majestic,0,1-28-160,1218,0,101,66,1
1-28-161,28-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382213,20,0,Beacon Hill via Menzies,1,1-28-161,1484,1,201,52,1
1-27-158,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382101,21,0,Gordon Head,0,1-27-158,1176,0,101,70,1
1-27-159,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382137,22,0,Beacon Hill via Menzies,1,1-27-159,1295,1,201,58,1
1-27-158,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382103,23,0,Gordon Head,0,1-27-158,1176,0,101,70,1
1-27-159,27-Victoria,ah1501-SATJAN15-Saturday-13,482047,aa3382139,24,0,Beacon Hill via Menzies,1,1-27-159,1295,1,201,58,1
1-27-154,27-Victoria,ah1501-SATJAN15-Saturday-13,482048,aa3382228,1,0,Gordon Head,0,1-27-154,3095,0,100,23,1
1-27-160,27-Victoria,ah1501-SATJAN15-Saturday-13,482048,aa3382225,2,0,Downtown,1,1-27-160,3066,1,200,24,1
